bank,title,review_id,content,rating,date,thumbs_up,version,source
Commercial Bank,Commercial Bank of Ethiopia,50a257eb-6cc7-4d7a-ae9b-be97bc94ff99,i am very happy . i have small prob. after i transfer i cant put the transfer cashe bil to my dic.,5,2025-05-07,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,571e3f44-a2bb-42f2-854c-c2ae87427d28,ok,5,2025-05-07,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,847cdb9b-6873-4269-a45b-5ec548a715d2,good,3,2025-05-06,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,799ae549-516c-4619-8781-dde22fd66e77,amazing apps,5,2025-05-06,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,684fd27d-fb21-4f26-a3a2-2df5c05d35b8,All service of Mobile Banking,5,2025-05-06,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,5c9fa1c5-003b-4df4-b07e-80f0c26d73fd,needs improvement,1,2025-05-06,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,6e27f7ac-d2f5-456f-b269-1082a276c3d7,i miss the old one i couldn't send my mony to other bank..,1,2025-05-06,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,02a8488a-1993-4582-a072-3364f04647f6,the app is recently crushing each time you open and try to make transfers...it used to be good. take lessons from the Dashen Super app or ethiotelecom. it is not befitting of your experience and glory. inv3st in making it more friendly and convenient. I am considering leaving CBE for good.,2,2025-05-06,1,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,2aac8e73-fe95-4be3-a195-bdaa3a856d23,good,5,2025-05-06,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,4bd0f0c6-843e-4e4c-ad02-d735c1578c9e,good but these week not oky,4,2025-05-06,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,c1bb53ca-ef9c-427f-a7a9-d4bb1ec232b9,well designed! Fixing bugs & two step verification with biometric... simply it's great!,5,2025-05-06,1,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,f77f80b8-0e4c-44ab-a5fa-1ae6ec3898a6,Good app,5,2025-05-06,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,bde45d03-32a2-40cd-aaf9-4b8e0df51a5e,If any developer is reading this please fix the screenshot functionality or at least the download button should work flawlessly without me touching it twenty times.,1,2025-05-05,1,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,951e60b0-c44a-447f-ac25-7e2be26ff3de,"it's a great job.but one more thing, it hasn't been placed for transfer to other banks on face like mobile charge card place",5,2025-05-05,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,e8c16e1b-4452-4b87-bc72-398427914c25,CBE mobilr bankg,5,2025-05-05,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,8d159742-a712-48a4-af05-6266475e9939,wow,1,2025-05-05,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,a30e7cfb-5da8-4b13-a7bc-ee188af3b214,verygood,3,2025-05-05,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,7bb32387-a3f7-45a1-9238-646fa26fb4ce,ممتاز جدا,5,2025-05-04,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,a5013e04-9ee0-4cf7-8b1e-b357a0743a84,it's very low quality application,1,2025-05-04,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,44df75ec-64ad-4129-a70f-3b5512f595a9,Very Amazing Apps,5,2025-05-04,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,fb3a4e37-bf12-44d3-842f-06994277596e,አዛ,1,2025-05-04,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,ed713db5-3620-4a87-bb2e-f242e03a9336,wow simple life,5,2025-05-04,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,9014dd74-e587-47b5-80fe-48864bb8a8eb,it's nice,5,2025-05-03,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,0c2ecaea-7fc2-461b-9dcb-5c2d938dab18,Why stacked sometimes,5,2025-05-03,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,c6c0fcfc-7792-4045-9ed9-8d348ed26c27,good app,5,2025-05-03,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,f04f6bc3-a261-4104-a364-7a4da0be186e,nice,5,2025-05-03,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,783ea957-ec2a-4eaf-a1d8-398a95b1fb1d,okay 👍 but sometimes busy,1,2025-05-03,0,5.0.9,Google Play
Commercial Bank,Commercial Bank of Ethiopia,beae4fab-d673-4120-ba42-ea1bf94a737f,the worst commercial company that fails to do even the most normal things again and and again.,1,2025-05-03,1,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,3bd19bd8-b148-4476-ab68-16eff8d9f543,nice,5,2025-05-03,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,1559b547-36e5-4b58-8507-b44cc1801331,Very good app. but disappointed by general cessation of system.,5,2025-05-02,1,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,9d22588d-8c66-4000-a98d-882081df9acc,excellent,5,2025-05-02,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,dec03b11-6fb0-4d3a-bb0e-83155b9a337c,good,5,2025-05-02,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,f2504faa-4847-4538-8228-8659242f7bb0,good,5,2025-05-02,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,9a11d82f-54b8-43ea-856c-1283ccb62f20,Good and fast,5,2025-05-02,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,11839185-554f-4c79-bebf-f9a00082204f,Unreliable!,1,2025-05-02,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,77d6154d-7008-47ba-8d70-2493451352a3,Best the best fast,5,2025-05-02,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,aff6c400-ba48-4ba3-b33e-65433f6d1e0d,good app,5,2025-05-02,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,f2a27cd9-8e14-4e09-a43a-ed43f270714e,happy,5,2025-05-02,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,7dcbcd69-baa0-4c8c-a3a2-4a2cf0d959d1,fast and reliable,5,2025-05-02,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,9c5c1349-ffad-4876-92ff-2b222e753eb5,network errorrrrrr,2,2025-05-02,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,7e817bb8-d23e-4f3f-a5fb-b7c76ddc2126,Best app but there is some problem I can't send money to telebirr or mpesa so if you can add that it could be use full,4,2025-05-02,1,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,28e615dd-6a83-4cbe-b483-ad5aa59dffbc,its good and simple to use,5,2025-05-02,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,a038badc-107b-4d0d-9099-ae58366c24fa,worest app like that bank for security and network access,1,2025-05-02,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,d2564215-9555-4556-8378-518439ca55a6,it's the best app i,5,2025-05-02,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,8e47f061-c03d-477d-83d7-9e9ef8fbd85f,not bad not good,1,2025-05-02,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,6c7d83e4-3225-4811-8f2e-eb376a6188a9,its very nice,5,2025-05-02,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,926c79cf-a45f-452c-b00e-472621ded600,do not work this week,3,2025-04-30,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,8096ea90-64d7-4416-9558-1f7b7ca73cde,It crashes frequently,4,2025-04-30,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,8871dca7-6f8d-4ad8-a200-645d4673a631,the best,5,2025-04-28,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,ddcde4c3-479f-47e2-b8bd-3b5265ee7487,"I can simply describe this app as ""Making all your work easier"".",5,2025-04-28,1,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,26d3aafe-9e4d-42f8-8cd5-6fc138ef1495,goid,5,2025-04-28,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,f0a209cf-6ea7-43c1-a920-e7e1523d1366,best appearance,5,2025-04-27,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,563d2717-eaf3-4fc6-9aa4-b75ab6324985,it's very good 👍 app,5,2025-04-27,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,0725f956-965a-48c8-a159-baa447a8ae37,I need support you,5,2025-04-27,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,9948e178-3bb4-4237-8edd-14b17684304a,the worst Mobile banking i have ever seen in my life,1,2025-04-26,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,b342c5a9-72f5-4399-8848-01973d4844fe,super,5,2025-04-26,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,08924791-2cd0-4c81-add2-4421ac0af885,ጠጀጨገጀ።ጀገ,5,2025-04-26,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,9476aec1-1fc5-4e8c-9d21-129ce40d64d7,i like the app,5,2025-04-26,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,1d2e225e-3796-40f9-9280-97c79a33f7d5,the Best,1,2025-04-26,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,617a9784-a401-49d1-9fc6-a05788283221,nice,5,2025-04-26,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,44107824-ccce-4e0a-8224-688eb043d44d,good,5,2025-04-26,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,84f5a373-146c-4901-8759-e413d96ce9c5,good,5,2025-04-25,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,a9f52719-956c-4f13-8971-908587f75eec,to other bank is bad,1,2025-04-25,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,6506c522-7a11-45d5-b119-05d047f57064,tank's,5,2025-04-25,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,9c95b8ea-a536-45fa-9795-53b69d7acd64,its good but add more features such like. bank statement showing,5,2025-04-24,2,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,ccbafb4f-13f1-4276-af0e-24faf4c27402,it is so nice,5,2025-04-24,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,1a6c85ff-2a21-4c30-ad42-5f946ba25afd,good,5,2025-04-21,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,e4e2c9c8-67f7-4546-a00c-51b2d88cee3e,Very Good👍,5,2025-04-21,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,51e311f1-6242-413f-91e1-5facc62e4b1f,"my first frequent experience of cbe app is critical-time failure such as suspending payment on air for 2-5 days with zero explanation, deducting from sender account without depositing to the receiver act. Another fatal error by the banking company as a whole (not the app itself though) is forced-banking with corporations without consent of employers-users of the corresponding corporations",2,2025-04-21,14,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,24eba239-d651-4f46-807b-020d3ccb0701,"wow, amazing app",5,2025-04-21,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,ba318aee-ed6d-4848-87ae-43060de68e19,use ful,5,2025-04-21,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,208c581d-6187-4f86-8e17-0c67005451c6,Great app,5,2025-04-21,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,b5b3d491-3ea7-4631-8508-4bfc042e37a6,well app,5,2025-04-20,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,70095df2-033a-493a-bc9e-82ea1ebec8b7,Actually it is inactive,4,2025-04-19,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,a2396484-1256-438d-875a-8ca553669495,good,4,2025-04-19,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,55d13dbb-9813-4e25-bfa5-7531aa1e26b8,ok,2,2025-04-19,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,1025b0b9-a377-4c33-a136-0bc9d4fc7fc2,best app,5,2025-04-19,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,93e1954c-28bf-4c5f-b64d-06b3936c83b6,amazing,1,2025-04-19,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,ce0ded2e-c8f1-4faf-a2d9-05ca3b064992,good,5,2025-04-19,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,73e21ef4-ac50-4f38-9959-7406b2e6ed53,I like,5,2025-04-19,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,38887ac1-2782-426a-af99-23739cb6d450,"slow, only one account is used",2,2025-04-19,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,d1b4e9dd-996d-4746-80d7-866ec2e76f10,ok,5,2025-04-19,0,5.0.9,Google Play
Commercial Bank,Commercial Bank of Ethiopia,a13ac39b-03e1-4466-8838-479e91847813,always CBE is the leading Commercial Bank💪💪💪,5,2025-04-18,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,e923b362-5908-4d8b-abd6-8571f772aa49,i like it,5,2025-04-18,0,5.0.2,Google Play
Commercial Bank,Commercial Bank of Ethiopia,ad5ea4f1-47f8-4ae1-928c-6fece7daaed1,why removing screenshot feature why?,1,2025-04-18,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,0d591a9b-0f94-4fbb-8e85-4aa0dfd5be4d,nice apps where network is good in connection,5,2025-04-18,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,02ccc75a-f6f7-4f38-af6a-d562f8476623,Thank you!!!,5,2025-04-18,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,66b05081-b1eb-4744-90a9-33106e7017ec,i can't take screenshot,1,2025-04-18,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,9028e8f6-0f93-4631-8540-a1d39ecb40ee,"every update was made the system better and better until the March 19th, 2025 update, not allowing us to screenshot. you guys didn't understand how much it's a really quick and significant thing. You add extra steps to us, which makes the process draw back",3,2025-04-18,4,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,310967cd-3b65-4f6d-b15b-b644b9ddb861,perfectly special,5,2025-04-18,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,c0b3f973-9042-41c6-9528-ad3f6342976b,Fast and Reliable,5,2025-04-18,0,5.0.9,Google Play
Commercial Bank,Commercial Bank of Ethiopia,37067156-6cec-4dc9-a101-f6be1b114371,good,5,2025-04-17,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,d8fbd17a-2089-4c37-9a97-de8c61f92160,The best application I have ever seen in Ethiopia banking industry.,5,2025-04-17,2,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,a6544fec-8879-4623-a77e-cb854d6afb47,great app!!!,5,2025-04-17,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,94976316-142f-4814-9ef5-5e37bb139daa,because sometimes it doesn't working it load too much,3,2025-04-17,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,56b44694-2246-482a-be60-6e656324f3ed,"Absolutely the best app! It works flawlessly, anytime and anywhere.",5,2025-04-17,3,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,7f2dd530-e86e-4808-99a5-aa6bdecdbb91,ok,3,2025-04-16,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,2a76a4cd-b2c9-4c07-b339-dd5422a6bf27,very nice app ever!!!,5,2025-04-16,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,2c1bcf08-e5fe-43b8-aabf-0a1afefeb5aa,the best app,5,2025-04-16,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,e5b9e2a5-2477-4f9c-bb71-2f2e0d6771f1,Biometric security for mobile banking is not available,5,2025-04-16,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,08e02828-17ce-46c4-a87f-6e08c6510241,great,5,2025-04-15,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,844ecc7c-2f80-4c36-a2bc-e9fbc5405a4e,Nice service,5,2025-04-15,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,acdc6eb8-a5ce-4991-8499-bf980a8f720a,great app,5,2025-04-15,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,fe37446d-b91c-40e6-b94e-ddc1f12b051e,it's special apps,5,2025-04-15,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,ab453d8e-ab8c-4e04-9391-617dda3e4074,"In the updated version of the app, it takes more time to download the receipt.",3,2025-04-15,1,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,901c9804-9dcb-44d0-a314-ee76f296bc94,ለምንድነው ትራንዛክሽን ትንሽ ብቻ የሚያሳየው ?,3,2025-04-14,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,9bedd800-95ba-44ad-911f-5b65ca41de00,Good 🔥,5,2025-04-14,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,ae57ff29-717d-4873-a3b5-6269e209751d,very interesting app i am using every day fantastic,5,2025-04-14,1,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,4fd60e34-10ec-4af8-95b4-c0dbb443b768,lebaa bank,5,2025-04-14,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,1d6fba2c-a4fc-4568-9883-b15faf80a6d3,Can't scan/recognize other banks' Interoperable QR Codes,1,2025-04-13,2,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,44491e04-c07c-4f5d-8365-97bf5e8f0a6f,OK,5,2025-04-13,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,50ec5140-ff83-473d-8b46-a8de1583caf4,grateful app,5,2025-04-13,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,f7d00c96-d491-4fe8-8378-28a5bd41e3b2,100% ❤️❤️❤️🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,5,2025-04-13,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,83b51bfb-f6d6-4132-89a1-9ab2180955bc,everthing wellbeok,3,2025-04-13,1,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,2127ac2c-ea02-41f4-82aa-c19dd51a87ee,"""This mobile banking app is fast and user-friendly, but the only issue I encountered is that I can't access my bank statement within the app. I kindly request that this feature be added, similar to what is offered by other private bank mobile banking apps.",4,2025-04-13,1,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,72a8ec73-9fe6-4ef8-8f4c-8f07987eb708,nice app 👌,5,2025-04-12,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,13fe10ac-c719-49da-a87a-e2b7dbb6bbed,why did this app is not screenshot,5,2025-04-12,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,e9bdadab-f8c4-4c3d-aa8c-e634155fb890,it so good app,5,2025-04-12,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,aef9a457-a8d2-4ec7-9157-163aba9347f4,the best app,3,2025-04-12,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,507a11c1-1d09-480d-a308-da5cb35a6400,جميل,5,2025-04-11,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,2cf0a2a1-a1bb-4356-ae1e-c874e69629be,"less network, specially to make fee for utility purpose",1,2025-04-11,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,47cda079-4e58-48bd-be1c-83aaa60260c2,nice,5,2025-04-11,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,84e606a3-9b0d-40b9-a29d-fd18bc563992,simply for used,4,2025-04-11,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,45da0198-d068-4670-9878-d18380ac1722,wow keep up,5,2025-04-10,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,b3117b0e-bdc6-40f4-874e-f61fc5dd50f5,its great app but when updating we can't take screen shot please try to fix it,3,2025-04-10,1,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,a41e8895-834e-439f-a175-8536697bcc81,good one,5,2025-04-10,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,dc8c63b2-bebc-44f1-b96a-6737ea35a5bf,best app.,5,2025-04-10,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,a5c338ae-275b-44ab-ba2b-e1e556878e0b,everything is easy thank you cebe,5,2025-04-10,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,15049550-e5ec-4302-9aea-8b69b38e5cb3,ፈጣን ቀልጣፋ,5,2025-04-10,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,581c0fca-02f6-40f3-9aee-837bac813ca0,good,5,2025-04-10,0,,Google Play
Commercial Bank,Commercial Bank of Ethiopia,51233875-d49d-4197-862b-43839eeb317c,ok,5,2025-04-10,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,a62438c8-88f5-453f-ba85-993ebb1bbe2f,ጎበዝ,5,2025-04-09,0,5.0.9,Google Play
Commercial Bank,Commercial Bank of Ethiopia,12704cf8-f7f1-44d6-98b6-1d044d7b74f8,good app,5,2025-04-09,0,5.1.0,Google Play
Commercial Bank,Commercial Bank of Ethiopia,e6a4541d-d9d5-464f-9f46-127ea2284787,but this app says can't sync,5,2025-04-09,0,5.1.0,Google Play
