bank,title,review_id,content,rating,date,thumbs_up,version,source,cleaned_text,sentiment_label,sentiment_score,keywords,themes
Commercial Bank,Commercial Bank of Ethiopia,b22fe51f-e673-41ae-a625-2f8f1cce76ee,poor service,1,2025-05-21,0,5.1.0,Google Play,poor service,negative,0.9996534585952759,service,Customer Support
Commercial Bank,Commercial Bank of Ethiopia,724eed5b-dd3a-47c2-865c-b6b63437c650,amazing,5,2025-05-20,0,5.1.0,Google Play,amazing,positive,0.999875545501709,amazing,Other
Commercial Bank,Commercial Bank of Ethiopia,9eff9bee-1e05-4f68-ae9a-2de67b8564bc,it is reliable and easy to use.,5,2025-05-20,0,5.1.0,Google Play,reliable easy use,positive,0.9998389482498169,"reliable,easy use,easy,use",Other
Commercial Bank,Commercial Bank of Ethiopia,cdad77fa-fadb-494d-970c-d816e2f6a83d,the most annoying mobile banking app I've ever seen,1,2025-05-20,0,5.1.0,Google Play,annoying mobile banking app ve see,negative,0.9994208812713623,"ve,banking app,mobile banking,mobile,banking",Other
Commercial Bank,Commercial Bank of Ethiopia,0869bd94-48d8-4a25-8aa3-d2dd8522ac1d,Cbe mobile banking,5,2025-05-20,0,5.1.0,Google Play,cbe mobile banking,positive,0.8304281234741211,"cbe,mobile banking,mobile,banking",Other
Commercial Bank,Commercial Bank of Ethiopia,5be1f935-aaad-4981-8f31-02d880bb987f,"i can't make Screenshout in this app, please made modification",5,2025-05-20,0,5.1.0,Google Play,not screenshout app modification,negative,0.9966920614242554,app,Other
Commercial Bank,Commercial Bank of Ethiopia,ba4b588c-3388-4ee1-8cca-4eae702a81e5,Best app I loved it,5,2025-05-19,0,5.1.0,Google Play,good app love,positive,0.999849796295166,"love,good app,good,app",Other
Commercial Bank,Commercial Bank of Ethiopia,c32663ff-736c-49fc-9f18-b413f4aa4826,nice app,5,2025-05-19,0,5.1.0,Google Play,nice app,positive,0.9998061060905457,"nice app,nice,app",Other
Commercial Bank,Commercial Bank of Ethiopia,4d714161-e4d6-4686-80ac-e71c6ffe4308,wow,5,2025-05-18,0,,Google Play,wow,positive,0.999592125415802,wow,Other
Commercial Bank,Commercial Bank of Ethiopia,7b6c801d-4f97-44bd-b59f-252cde7c0515,Amazing applicatiom sometimes doesnt work!,5,2025-05-18,0,5.1.0,Google Play,amazing applicatiom not work,negative,0.6448812484741211,"amazing,work",Other
Commercial Bank,Commercial Bank of Ethiopia,2fe903d9-41fe-4ec3-9a2d-fd0acfe57725,well satisfied with this beautiful app,5,2025-05-18,0,5.1.0,Google Play,satisfied beautiful app,positive,0.9998588562011719,app,Other
Commercial Bank,Commercial Bank of Ethiopia,9639b30c-353a-4364-9dba-b3360f1734af,very good,4,2025-05-17,0,5.1.0,Google Play,good,positive,0.9998520612716675,good,Other
Commercial Bank,Commercial Bank of Ethiopia,e2fcbf5a-a6c3-4d48-9a81-cc2fb4c0eb0b,best app.,5,2025-05-17,0,,Google Play,good app,positive,0.999774158000946,"good app,good,app",Other
Commercial Bank,Commercial Bank of Ethiopia,e57abb98-0508-4d0c-a321-e780b490a278,good,5,2025-05-17,0,5.1.0,Google Play,good,positive,0.9998161196708679,good,Other
Commercial Bank,Commercial Bank of Ethiopia,7e493c4b-0d15-4444-9d9c-144b59c3fe49,"not working,why???",5,2025-05-17,0,5.1.0,Google Play,workingwhy,negative,0.9995881915092468,,Other
Commercial Bank,Commercial Bank of Ethiopia,67398692-d12e-4229-9f88-67f25f1a7336,Great impact but why Developer option turnoff if you fix 🙏 🙏 🙏,5,2025-05-17,0,5.1.0,Google Play,great impact developer option turnoff fix,negative,0.9841780066490173,"developer option,option,developer,fix,great",Feature Requests
Commercial Bank,Commercial Bank of Ethiopia,d7dc9c26-6954-4247-b04e-d870e1df24e3,excellent,5,2025-05-17,0,5.1.0,Google Play,excellent,positive,0.9998434782028198,excellent,Other
Commercial Bank,Commercial Bank of Ethiopia,539ea673-656c-44ce-b226-f61677fd6e31,always disappointing ! especially the iOS one !! some similar local applications are extremely superior to this application!! Really disappointing!,1,2025-05-17,1,5.1.0,Google Play,disappoint especially ios similar local application extremely superior application disappointing,negative,0.9996201992034912,application,Other
Commercial Bank,Commercial Bank of Ethiopia,23ffabb6-3005-403f-a16b-10e24aab5f7e,woxe harimo ribiso,5,2025-05-17,0,5.1.0,Google Play,woxe harimo ribiso,negative,0.9374371767044067,,Other
Commercial Bank,Commercial Bank of Ethiopia,b736be05-f904-41bc-8fa2-af026795b650,good,5,2025-05-16,0,,Google Play,good,positive,0.9998161196708679,good,Other
Commercial Bank,Commercial Bank of Ethiopia,d4b852bb-683b-41ea-85ba-6ed38bed539c,"Good ,easy to use",5,2025-05-16,0,5.1.0,Google Play,good easy use,positive,0.9998592138290405,"easy use,easy,use,good",Other
Commercial Bank,Commercial Bank of Ethiopia,d5f1430c-e8ce-4786-8cc2-f3af6b4f9015,Good app,5,2025-05-15,0,5.1.0,Google Play,good app,positive,0.9998493194580078,"good app,good,app",Other
Commercial Bank,Commercial Bank of Ethiopia,9954b052-2fbe-4d52-8a5e-7f92f70b3dd5,Good job👍,5,2025-05-14,0,5.1.0,Google Play,good job,positive,0.9998576641082764,good,Other
Commercial Bank,Commercial Bank of Ethiopia,7083e86f-0ee6-42c4-b177-c0b04bce1fa1,good,5,2025-05-14,0,,Google Play,good,positive,0.9998161196708679,good,Other
Commercial Bank,Commercial Bank of Ethiopia,6f106ca0-c98c-4282-a880-eafdb3834cf6,nice,5,2025-05-14,0,5.1.0,Google Play,nice,positive,0.9998552799224854,nice,Other
Commercial Bank,Commercial Bank of Ethiopia,7fbce453-198b-401e-ab72-5f778309cd92,"Please kindly ask to update the app and allow us to screenshot, it's convenient and efficient as long as you add security to the access there is no reason to block us from screenshooting our screen.",2,2025-05-14,0,,Google Play,kindly ask update app allow screenshot convenient efficient long add security access reason block screenshoote screen,positive,0.9939066767692566,"add,security,access,screenshot,convenient","Account Access Issues,Feature Requests"
Commercial Bank,Commercial Bank of Ethiopia,336d7230-c7c0-4aa9-9d43-17ddfbffbca1,I have using the CBE mobile banking app. and overall i appreciate its Feuteres However i.ve Notticed that when i turn on the Developer options on my divice the App.Stop Functioning prorerly It.Would Be Great If You could look into This issue as l often need to access Developer setting for Otter Application ThankYou For Your attention to This Matter,4,2025-05-13,3,5.1.0,Google Play,cbe mobile banking app overall appreciate feutere ve nottice turn developer option divice appstop function prorerly itwould great look issue l need access developer set otter application thankyou attention matter,negative,0.9474120736122131,"developer,turn,ve,access,issue","Account Access Issues,User Interface,Reliability,Feature Requests"
Commercial Bank,Commercial Bank of Ethiopia,91f3ee87-fb66-4106-809a-fee5c30761cb,customer service is bad nothing is good about this bank,1,2025-05-13,0,,Google Play,customer service bad good bank,negative,0.9996613264083862,"customer,service,bad,bank,good",Customer Support
Commercial Bank,Commercial Bank of Ethiopia,150068b3-36ed-489b-8ad7-b8121c0d8662,It is Amazing Mobile Banking App....But why the screenshot of the receipt doesnt work,5,2025-05-13,1,5.1.0,Google Play,amazing mobile banking appbut screenshot receipt not work,negative,0.992915153503418,"screenshot,amazing,mobile banking,mobile,work",Other
Commercial Bank,Commercial Bank of Ethiopia,0ee61e87-0b46-405b-9ac6-219eea2399a0,fast and simple easy to use 👌,5,2025-05-12,0,5.1.0,Google Play,fast simple easy use,positive,0.9984942674636841,"simple,easy use,fast,easy,use",Transaction Performance
Commercial Bank,Commercial Bank of Ethiopia,a878dd26-bc46-4da6-8a6e-99794c921510,The fastest transferring app I ever had its so reliable,5,2025-05-11,0,5.1.0,Google Play,fast transferring app reliable,positive,0.9844427704811096,"reliable,fast,app",Transaction Performance
Commercial Bank,Commercial Bank of Ethiopia,1c69ba75-de9a-4dd4-9e84-e19d985c0d4d,"Funds transferred from the same bank do not reflect in the account, even though a confirmation text message was received.",3,2025-05-11,1,5.1.0,Google Play,fund transfer bank reflect account confirmation text message receive,negative,0.9986681938171387,"account,transfer,bank","Account Access Issues,Transaction Performance"
Commercial Bank,Commercial Bank of Ethiopia,955c6dc7-0841-4c20-8796-35504174788b,it's easy and fast,5,2025-05-10,0,5.1.0,Google Play,easy fast,positive,0.9995684027671814,"fast,easy",Transaction Performance
Commercial Bank,Commercial Bank of Ethiopia,552dc072-e6aa-4360-a85c-161ffa4d575e,This app don't have self activation only you have to look near cbe branch that's disgusting,1,2025-05-10,1,5.1.0,Google Play,app not self activation look near cbe branch s disgust,negative,0.9960438013076782,"cbe,app",User Interface
Commercial Bank,Commercial Bank of Ethiopia,719d06b2-b929-4dfa-98e8-8e24cff1bc13,hello dearest CBE office personnel make some benefits for those using interest free accounts thanks for your help,5,2025-05-09,0,5.1.0,Google Play,hello dearest cbe office personnel benefit interest free account thank help,positive,0.999572217464447,"account,thank,cbe","Account Access Issues,Customer Support"
Commercial Bank,Commercial Bank of Ethiopia,bd9d8254-264a-428c-8d48-2449e2260108,wow best application ever,5,2025-05-09,0,5.1.0,Google Play,wow good application,positive,0.9997984766960144,"wow,application,good",Other
Commercial Bank,Commercial Bank of Ethiopia,8506f1a9-94cd-4932-a493-89914ab1dbe5,good,5,2025-05-09,0,,Google Play,good,positive,0.9998161196708679,good,Other
Commercial Bank,Commercial Bank of Ethiopia,f569e45d-b7d5-4c40-bc43-18ac0e13965a,"Am sorry but what does developer mode do to the application ? hack it ? are you sure you are developer or are you stupid, doesnt makes sense,",1,2025-05-08,0,,Google Play,sorry developer mode application hack sure developer stupid not make sense,negative,0.9997019171714783,"developer,make,application",Other
Commercial Bank,Commercial Bank of Ethiopia,0330774f-f331-4b09-a8df-080e2970440d,Best,4,2025-05-08,0,,Google Play,well,positive,0.9997941851615906,,Other
Commercial Bank,Commercial Bank of Ethiopia,7327f7dd-510f-4054-9541-8157e0ae9b18,the pride of Ethiopian bank 🏦,5,2025-05-08,0,5.1.0,Google Play,pride ethiopian bank,positive,0.999118983745575,bank,Other
Commercial Bank,Commercial Bank of Ethiopia,a41ead51-812c-49bc-bd00-d7fc843231f5,why the app telling me to turn of developer options please fix it.,1,2025-05-07,0,5.1.0,Google Play,app tell turn developer option fix,negative,0.9990994930267334,"turn,developer option,option,developer,fix",Feature Requests
Commercial Bank,Commercial Bank of Ethiopia,0f07644d-eb30-428e-af2f-41aa984c6abd,good,5,2025-05-07,0,5.1.0,Google Play,good,positive,0.9998161196708679,good,Other
Commercial Bank,Commercial Bank of Ethiopia,df28585f-becc-4398-8a86-6adcf887ea1d,ok,5,2025-05-07,0,,Google Play,ok,positive,0.9997851252555847,ok,Other
Commercial Bank,Commercial Bank of Ethiopia,50a257eb-6cc7-4d7a-ae9b-be97bc94ff99,i am very happy . i have small prob. after i transfer i cant put the transfer cashe bil to my dic.,5,2025-05-07,0,5.1.0,Google Play,happy small prob transfer not transfer cashe bil dic,positive,0.9976927042007446,transfer,Transaction Performance
Commercial Bank,Commercial Bank of Ethiopia,571e3f44-a2bb-42f2-854c-c2ae87427d28,ok,5,2025-05-07,0,5.1.0,Google Play,ok,positive,0.9997851252555847,ok,Other
Commercial Bank,Commercial Bank of Ethiopia,847cdb9b-6873-4269-a45b-5ec548a715d2,good,3,2025-05-06,0,5.1.0,Google Play,good,positive,0.9998161196708679,good,Other
Commercial Bank,Commercial Bank of Ethiopia,799ae549-516c-4619-8781-dde22fd66e77,amazing apps,5,2025-05-06,0,5.1.0,Google Play,amazing app,positive,0.9998716115951538,"amazing app,amazing,app",Other
Commercial Bank,Commercial Bank of Ethiopia,684fd27d-fb21-4f26-a3a2-2df5c05d35b8,All service of Mobile Banking,5,2025-05-06,0,,Google Play,service mobile banking,positive,0.8924251198768616,"service,mobile banking,mobile,banking",Customer Support
Commercial Bank,Commercial Bank of Ethiopia,5c9fa1c5-003b-4df4-b07e-80f0c26d73fd,needs improvement,1,2025-05-06,0,5.1.0,Google Play,need improvement,negative,0.9966731071472168,"improvement,need",Other
Commercial Bank,Commercial Bank of Ethiopia,6e27f7ac-d2f5-456f-b269-1082a276c3d7,i miss the old one i couldn't send my mony to other bank..,1,2025-05-06,0,5.1.0,Google Play,miss old not send mony bank,negative,0.995843231678009,"send,bank",Other
Commercial Bank,Commercial Bank of Ethiopia,02a8488a-1993-4582-a072-3364f04647f6,the app is recently crushing each time you open and try to make transfers...it used to be good. take lessons from the Dashen Super app or ethiotelecom. it is not befitting of your experience and glory. inv3st in making it more friendly and convenient. I am considering leaving CBE for good.,2,2025-05-06,1,,Google Play,app recently crush time open try transfersit good lesson dashen super app ethiotelecom befit experience glory inv3st make friendly convenient consider leave cbe good,negative,0.9984410405158997,"friendly,open,convenient,try,dashen super",Transaction Performance
Commercial Bank,Commercial Bank of Ethiopia,2aac8e73-fe95-4be3-a195-bdaa3a856d23,good,5,2025-05-06,0,,Google Play,good,positive,0.9998161196708679,good,Other
Commercial Bank,Commercial Bank of Ethiopia,4bd0f0c6-843e-4e4c-ad02-d735c1578c9e,good but these week not oky,4,2025-05-06,0,,Google Play,good week oky,negative,0.955415666103363,good,Other
Commercial Bank,Commercial Bank of Ethiopia,c1bb53ca-ef9c-427f-a7a9-d4bb1ec232b9,well designed! Fixing bugs & two step verification with biometric... simply it's great!,5,2025-05-06,1,5.1.0,Google Play,design fix bug step verification biometric simply great,positive,0.9998049139976501,"design,step,fix,great","User Interface,Reliability"
Commercial Bank,Commercial Bank of Ethiopia,f77f80b8-0e4c-44ab-a5fa-1ae6ec3898a6,Good app,5,2025-05-06,0,5.1.0,Google Play,good app,positive,0.9998493194580078,"good app,good,app",Other
Commercial Bank,Commercial Bank of Ethiopia,bde45d03-32a2-40cd-aaf9-4b8e0df51a5e,If any developer is reading this please fix the screenshot functionality or at least the download button should work flawlessly without me touching it twenty times.,1,2025-05-05,1,5.1.0,Google Play,developer read fix screenshot functionality download button work flawlessly touch time,negative,0.9975224137306213,"download,screenshot,developer,fix,time",Transaction Performance
Commercial Bank,Commercial Bank of Ethiopia,951e60b0-c44a-447f-ac25-7e2be26ff3de,"it's a great job.but one more thing, it hasn't been placed for transfer to other banks on face like mobile charge card place",5,2025-05-05,0,,Google Play,great jobbut thing not place transfer bank face like mobile charge card place,positive,0.8991119265556335,"transfer,great,like,mobile,bank",Transaction Performance
Commercial Bank,Commercial Bank of Ethiopia,e8c16e1b-4452-4b87-bc72-398427914c25,CBE mobilr bankg,5,2025-05-05,0,5.1.0,Google Play,cbe mobilr bankg,positive,0.8703056573867798,cbe,Other
Commercial Bank,Commercial Bank of Ethiopia,8d159742-a712-48a4-af05-6266475e9939,wow,1,2025-05-05,0,,Google Play,wow,positive,0.999592125415802,wow,Other
Commercial Bank,Commercial Bank of Ethiopia,a30e7cfb-5da8-4b13-a7bc-ee188af3b214,verygood,3,2025-05-05,0,5.1.0,Google Play,verygood,positive,0.9988996982574463,,Other
Commercial Bank,Commercial Bank of Ethiopia,7bb32387-a3f7-45a1-9238-646fa26fb4ce,ممتاز جدا,5,2025-05-04,0,5.1.0,Google Play,ممتاز جدا,negative,0.8031745553016663,,Other
Commercial Bank,Commercial Bank of Ethiopia,a5013e04-9ee0-4cf7-8b1e-b357a0743a84,it's very low quality application,1,2025-05-04,0,,Google Play,low quality application,negative,0.9996594190597534,application,Other
Commercial Bank,Commercial Bank of Ethiopia,44df75ec-64ad-4129-a70f-3b5512f595a9,Very Amazing Apps,5,2025-05-04,0,,Google Play,amazing app,positive,0.9998774528503418,"amazing app,amazing,app",Other
Commercial Bank,Commercial Bank of Ethiopia,fb3a4e37-bf12-44d3-842f-06994277596e,አዛ,1,2025-05-04,0,,Google Play,አዛ,negative,0.6970565915107727,,Other
Commercial Bank,Commercial Bank of Ethiopia,ed713db5-3620-4a87-bb2e-f242e03a9336,wow simple life,5,2025-05-04,0,,Google Play,wow simple life,positive,0.9997076392173767,"simple,life,wow",Other
Commercial Bank,Commercial Bank of Ethiopia,9014dd74-e587-47b5-80fe-48864bb8a8eb,it's nice,5,2025-05-03,0,5.1.0,Google Play,nice,positive,0.9998672008514404,nice,Other
Commercial Bank,Commercial Bank of Ethiopia,0c2ecaea-7fc2-461b-9dcb-5c2d938dab18,Why stacked sometimes,5,2025-05-03,0,,Google Play,stack,negative,0.9941052198410034,,Other
Commercial Bank,Commercial Bank of Ethiopia,c6c0fcfc-7792-4045-9ed9-8d348ed26c27,good app,5,2025-05-03,0,5.1.0,Google Play,good app,positive,0.9998493194580078,"good app,good,app",Other
Commercial Bank,Commercial Bank of Ethiopia,f04f6bc3-a261-4104-a364-7a4da0be186e,nice,5,2025-05-03,0,5.1.0,Google Play,nice,positive,0.9998552799224854,nice,Other
Commercial Bank,Commercial Bank of Ethiopia,783ea957-ec2a-4eaf-a1d8-398a95b1fb1d,okay 👍 but sometimes busy,1,2025-05-03,0,5.0.9,Google Play,okay busy,negative,0.8515542149543762,,Other
Commercial Bank,Commercial Bank of Ethiopia,beae4fab-d673-4120-ba42-ea1bf94a737f,the worst commercial company that fails to do even the most normal things again and and again.,1,2025-05-03,1,5.1.0,Google Play,bad commercial company fail normal thing,negative,0.9997990727424622,bad,Reliability
